HASH,HASH_W_LEADING_ZEROS,API_NAME
0x1de334ba,0x1de334ba,?EndCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QAE?AV?$Result@V?$Span@$$CBD$0PPPPPPPP@@mozilla@@I@3@XZ
0xc059670b,0xc059670b,?EndCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QEAA?AV?$Result@V?$Span@$$CBD$0?0@mozilla@@_K@3@XZ
0xad27666a,0xad27666a,?EndProcessRuntimeInit@detail@mscom@mozilla@@YAXXZ
0x23c7e868,0x23c7e868,?EnsureBufferForMainThreadAddMarker@base_profiler_markers_detail@mozilla@@YAXXZ
0xc292ccf2,0xc292ccf2,?ExtractBaseProfilerChunkManager@detail@baseprofiler@mozilla@@YA?AV?$UniquePtr@VProfileBufferChunkManagerWithLocalLimit@mozilla@@V?$DefaultDelete@VProfileBufferChunkManagerWithLocalLimit@mozilla@@@2@@3@XZ
0xbfe4c0a3,0xbfe4c0a3,?FilterHasPid@detail@profiler@mozilla@@YA_NPBDVBaseProfilerProcessId@baseprofiler@3@@Z
0xed212597,0xed212597,?FiltersExcludePid@detail@profiler@mozilla@@YA_NV?$Span@QBD$0PPPPPPPP@@3@VBaseProfilerProcessId@baseprofiler@3@@Z
0x9a71b0d5,0x9a71b0d5,?FirstTimeStamp@TimeStamp@mozilla@@SA?AV12@XZ
0x4c26414,0x04c26414,?FormatToStringSpan@MarkerSchema@mozilla@@CA?AV?$Span@$$CBD$0?0@2@W4Format@12@@Z
0x1d204465,0x1d204465,?FormatToStringSpan@MarkerSchema@mozilla@@CA?AV?$Span@$$CBD$0PPPPPPPP@@2@W4Format@12@@Z
0x66bc3b51,0x66bc3b51,?FramePointerStackWalk@mozilla@@YAXP6AXIPAX00@ZI0PAPAX0@Z
0x5c3ce900,0x5c3ce900,?FramePointerStackWalk@mozilla@@YAXP6AXIPEAX00@ZI0PEAPEAX0@Z
0xf5106b62,0xf5106b62,?GenerateRandomBytesFromOS@mozilla@@YA_NPAXI@Z
0x4a820e35,0x4a820e35,?GetAccessibilityResource@ActCtxResource@mscom@mozilla@@SA?AU123@XZ
0xb5cd55de,0xb5cd55de,?GetAccessibilityResourceId@ActCtxResource@mscom@mozilla@@SAGXZ
0xf21a6985,0xf21a6985,?GetCachedNtDllThunk@mozilla@@YAPAV?$Buffer@U_IMAGE_THUNK_DATA32@@@1@XZ
0x2efb2394,0x2efb2394,?GetClearedBufferForMainThreadAddMarker@base_profiler_markers_detail@mozilla@@YAPAVProfileChunkedBuffer@2@XZ
0x353d99ad,0x353d99ad,?GetFuzzyfoxEnabled@TimeStamp@mozilla@@SA_NXZ
0x912d3131,0x912d3131,?GetOrAddIndex@UniqueJSONStrings@baseprofiler@mozilla@@AAEIABV?$Span@$$CBD$0PPPPPPPP@@3@@Z
0x8a768686,0x8a768686,?GetOrAddIndex@UniqueJSONStrings@baseprofiler@mozilla@@AEAAIAEBV?$Span@$$CBD$0?0@3@@Z
0xd52c2f0d,0xd52c2f0d,?GetPreXULSkeletonUIEnabled@mozilla@@YA_NXZ
0xd33e834f,0xd33e834f,?GetPreXULSkeletonUIErrorReason@mozilla@@YA?AV?$Maybe@W4PreXULSkeletonUIError@mozilla@@@1@XZ
0x4daf863c,0x4daf863c,?GetPreXULSkeletonUIWasShown@mozilla@@YA_NXZ
0x9e17a77e,0x9e17a77e,?GetProfilerEnvVarsForChildProcess@baseprofiler@mozilla@@YAX$$QAV?$function@$$A6AXPBD0@Z@std@@@Z
0xdbd60aa8,0xdbd60aa8,?GetProfilerEnvVarsForChildProcess@baseprofiler@mozilla@@YAX$$QEAV?$function@$$A6AXPEBD0@Z@std@@@Z
0x2137c015,0x2137c015,?GetProfilingCategoryPairInfo@baseprofiler@mozilla@@YAABUProfilingCategoryPairInfo@12@W4ProfilingCategoryPair@12@@Z
0x3f3b5dba,0x3f3b5dba,?GetProfilingCategoryPairInfo@baseprofiler@mozilla@@YAAEBUProfilingCategoryPairInfo@12@W4ProfilingCategoryPair@12@@Z
0xc83ea252,0xc83ea252,?GetProfilingStack@AutoProfilerLabel@baseprofiler@mozilla@@SAPAVProfilingStack@23@XZ
0xf869e0d7,0xf869e0d7,?GetProfilingStack@AutoProfilerLabel@baseprofiler@mozilla@@SAPEAVProfilingStack@23@XZ
0x4140fae7,0x4140fae7,?GetProfilingStartTime@detail@baseprofiler@mozilla@@YA?AVTimeStamp@3@XZ
0x15c6a058,0x15c6a058,?GetQueryPerformanceFrequencyPerSec@mozilla@@YA_KXZ
